likes,dislikes,comment_count,
3693,197,301,0
5900,218,141,0
2221,152,603,0
12729,281,7638,0
8813,212,1648,0
29742,162,2760,0
14253,719,1174,0
18336,349,1162,0
10790,425,440,0
2216,921,2434,0
14913,682,980,0
11406,401,855,0
12407,685,1454,0
3337,281,460,0
7171,327,1203,0
5474,372,653,0
10087,274,384,0
8308,173,729,0
11620,899,2072,0
7864,269,447,0
12400,212,1231,0
9248,451,1063,0
26074,309,3884,0
15200,291,935,0
22450,68,1336,0
15262,291,1562,0
26383,557,2167,0
35891,326,2653,0
2637,61,359,0
11201,163,1077,0
18868,175,401,0
15093,265,1719,0
23735,173,2899,0
12796,768,1387,0
9448,181,1113,0
10915,1915,1313,0
8166,329,1003,0
3699,198,301,0
13553,220,1482,0
1549,156,340,0
14799,618,1612,0
13822,595,1149,0
3691,956,723,0
11571,252,1143,0
11446,55,555,0
11311,212,1149,0
13991,355,1471,0
6166,156,311,0
12845,225,709,0
10907,368,1252,0
14507,445,1566,0
1676,349,157,0
11032,512,517,0
8327,261,507,0
988,638,326,0
16127,233,506,0
11547,389,3418,0
7342,394,981,0
2227,152,603,0
4215,95,335,0
9453,246,695,0
20199,898,1429,0
26281,336,1437,0
29057,113,1082,0
13441,1243,3655,0
5342,205,1094,0
11773,694,1747,0
14329,328,935,0
11894,331,3521,0
12328,128,375,0
7642,1031,1644,0
8538,155,506,0
10974,525,2148,0
7457,653,1434,0
3703,199,302,0
6063,616,820,0
12178,353,861,0
7319,197,357,0
4531,318,690,0
26859,427,3542,0
6680,285,404,0
6842,458,1247,0
12367,232,2331,0
11281,246,497,0
1209,407,71,0
34686,250,4222,0
10042,332,2283,0
7820,369,439,0
8953,873,1537,0
12872,467,2293,0
3705,199,303,0
19862,545,1640,0
25486,309,1389,0
9154,2052,1935,0
2677,65,373,0
10172,666,2146,0
37647,199,4264,0
5932,223,142,0
2397,232,1413,0
4503,182,266,0
12332,228,4207,0
11711,580,1004,0
11379,99,914,0
2203,320,183,0
29310,97,3458,0
10439,302,631,0
9874,119,578,0
23438,379,1797,0
3079,142,292,0
5156,171,422,0
11995,2554,1443,0
6546,404,732,0
11143,159,387,0
8415,670,817,0
2532,99,1030,0
16988,132,1308,0
16988,132,1308,0
1312,4883,2291,0
9297,318,725,0
6933,190,991,0
3711,2315,455,0
39521,413,3919,0
6922,870,1022,0
9769,261,474,0
17374,300,1511,0
15343,790,2602,0
2553,499,1271,0
7633,2095,0,0
26807,230,967,0
20714,293,2219,0
25942,280,2078,0
4288,133,488,0
3755,214,399,0
5669,131,408,0
26852,490,1450,0
14891,620,1613,0
4511,40,433,0
31003,185,2145,0
14133,426,904,0
13445,287,1646,0
14387,360,645,0
11192,342,1806,0
3736,958,706,0
3709,199,302,0
1215,86,97,0
242,44,76,0
2569,5143,4746,0
4942,478,615,0
25966,580,3074,0
15728,145,1004,0
11141,281,1263,0
9149,258,1219,0
10975,375,980,0
15021,209,766,0
21614,814,1709,0
17904,363,530,0
17982,901,1638,0
2707,65,374,0
2406,395,1053,0
3497,631,968,0
24525,282,1461,0
7397,398,991,0
18058,397,4414,0
6015,325,988,0
2893,122,410,0
13479,859,2871,0
12972,226,713,0
10911,102,841,0
2935,334,1027,0
8320,260,1330,0
28893,490,2428,0
19419,127,824,0
15833,64,969,0
13252,426,1603,0
11270,1039,2172,0
30051,163,2760,0
13456,779,1932,0
29374,219,1996,0
20125,623,1165,0
13223,372,2464,0
14661,447,1576,0
15337,340,1366,0
2064,298,520,0
6916,568,2764,0
9017,248,1767,0
12579,694,1467,0
11014,239,1071,0
10201,114,1536,0
5956,225,143,0
6588,315,3849,0
25463,573,2545,0
43016,413,2748,0
17492,252,1105,0
4181,122,264,0
32631,375,3550,0
22861,339,1289,0
11402,252,2633,0
13666,215,389,0
8756,318,1219,0
8180,240,419,0
4657,1838,734,0
5995,818,630,0
14907,416,1696,0
33351,648,7316,0
7412,285,798,0
12260,708,921,0
11264,1395,2290,0
19354,107,545,0
7430,398,992,0
24040,175,2939,0
6071,606,494,0
3302,198,618,0
7624,242,999,0
9249,325,681,0
1060,1671,1045,0
3811,964,703,0
11150,518,523,0
6829,199,166,0
13990,414,1343,0
8273,319,859,0
15399,228,840,0
7699,2111,0,0
4520,187,569,0
14513,502,2562,0
23899,486,1749,0
4982,864,759,0
10175,344,2299,0
7356,186,684,0
17465,303,1523,0
20919,163,838,0
6114,347,737,0
8871,179,452,0
2407,236,1428,0
5966,227,146,0
3784,218,400,0
14976,1145,3293,0
2540,293,1774,0
18203,209,1628,0
20864,297,2228,0
17791,384,1151,0
11418,247,510,0
12055,93,808,0
19637,227,2401,0
9048,139,550,0
1708,350,157,0
6213,222,2736,0
4994,78,622,0
3834,966,711,0
2588,165,1167,0
9203,99,685,0
22033,559,3198,0
1417,573,0,0
13071,227,717,0
6132,728,512,0
18237,2026,3857,0
11755,76,815,0
14759,447,1582,0
38,2,4,0
3626,331,402,0
44197,469,4282,0
9015,430,2220,0
16676,662,712,0
11652,827,2041,0
5971,228,146,0
38,2,3,0
7305,264,306,0
3686,2314,1645,0
5438,63,494,0
13360,98,488,0
16103,150,562,0
32309,389,3473,0
11186,167,388,0
8011,359,643,0
11143,173,493,0
30307,166,2786,0
12727,697,1477,0
5972,229,146,0
25599,576,2569,0
14896,655,4134,0
16024,1260,2075,0
4735,1839,744,0
3019,105,323,0
8813,319,1221,0
31249,186,2154,0
29096,493,2449,0
1846,254,819,0
5348,163,1264,0
10385,112,675,0
15535,293,936,0
5254,2014,820,0
20974,339,1064,0
21185,348,885,0
5976,231,146,0
10192,306,651,0
20113,859,737,0
2358,136,242,0
16457,223,1658,0
27256,498,1174,0
11762,520,1033,0
17934,539,1179,0
5513,515,293,0
40795,756,2330,0
18772,898,1885,0
17559,304,1531,0
24113,327,19578,0
6329,143,804,0
10495,638,1999,0
18847,601,798,0
19988,1200,1747,0
3371,8766,8228,0
762,111,338,0
17321,127,1241,0
5979,231,147,0
11850,589,1007,0
21873,822,1713,0
8103,167,735,0
3489,501,1196,0
9308,185,1009,0
13453,160,444,0
19446,1095,1450,0
1421,581,0,0
5957,65,593,0
5576,266,1061,0
29718,100,3496,0
1720,350,157,0
26307,595,3117,0
24652,630,1179,0
20981,300,2250,0
23638,240,850,0
12187,87,347,0
12004,710,1783,0
18251,912,1665,0
10521,361,1018,0
3465,132,306,0
7422,740,630,0
14843,453,1583,0
0,0,1346,0
21982,223,1082,0
12147,2604,1556,0
4305,635,556,0
12351,1008,2572,0
23895,134,1219,0
3220,161,515,0
10581,169,765,0
11246,519,524,0
8633,225,526,0
9733,884,1442,0
6188,1274,1444,0
22173,225,1895,0
3448,503,857,0
8909,211,1013,0
8349,322,865,0
17124,3007,3905,0
25673,580,2578,0
11503,214,1161,0
4782,1838,741,0
24326,177,2978,0
3897,1765,426,0
18473,162,838,0
8854,322,1221,0
9354,831,715,0
22799,71,1348,0
5763,859,1286,0
12613,229,1079,0
11211,167,388,0
13165,229,723,0
7184,550,1074,0
43036,563,1315,0
9834,335,1298,0
10934,731,764,0
20921,287,1389,0
11944,56,576,0
11283,283,647,0
35567,554,2371,0
25212,133,2093,0
20214,528,1572,0
18441,641,3665,0
5211,178,435,0
13748,338,2274,0
14572,194,1473,0
24968,344,2271,0
43571,328,3769,0
20145,488,977,0
8315,240,405,0
3816,226,436,0
13560,190,2502,0
21196,208,2472,0
7668,477,1222,0
11346,353,1858,0
15189,341,1961,0
26288,293,2094,0
9913,507,1343,0
5480,1444,966,0
43287,544,4651,0
17643,304,1533,0
10152,123,587,0
3499,220,303,0
13001,420,2575,0
727,127,268,0
2447,402,1048,0
4720,541,657,0
4639,474,0,0
1433,583,0,0
20054,141,709,0
4088,221,373,0
13175,793,1452,0
465,17,68,0
6326,158,326,0
7729,1035,1722,0
1002,315,112,0
2026,312,230,0
11540,520,795,0
15903,457,1946,0
23971,150,1797,0
29282,494,2474,0
8895,325,1222,0
10936,434,441,0
18715,339,4799,0
25792,930,2807,0
22354,417,1520,0
10295,288,831,0
11226,167,388,0
26124,314,1411,0
23184,344,1318,0
24649,193,5828,0
13722,800,1955,0
13295,323,980,0
15231,219,765,0
20534,629,1176,0
14632,311,1601,0
16196,68,992,0
82016,249,5459,0
21763,667,2620,0
7620,126,966,0
6241,649,1312,0
18468,1078,3743,0
15504,149,872,0
29949,376,4817,0
17455,549,2408,0
7218,213,763,0
7034,879,1042,0
9168,892,1571,0
5530,454,286,0
13234,230,734,0
5627,184,361,0
1727,353,159,0
30534,200,3325,0
3524,59,232,0
13517,191,883,0
11592,252,526,0
8524,174,747,0
4628,397,253,0
31530,186,2159,0
9666,315,700,0
15173,423,1708,0
14215,112,1401,0
11637,120,699,0
7812,251,1018,0
26481,602,3154,0
13367,476,2363,0
15746,347,2015,0
11266,383,991,0
8817,4838,2570,0
26530,364,2805,0
25842,584,2588,0
15677,152,1118,0
11655,317,2699,0
18546,479,2361,0
47949,575,4974,0
17720,306,1536,0
6231,737,516,0
11573,105,919,0
4877,299,1065,0
1439,586,0,0
18377,468,2057,0
11333,522,527,0
15747,295,950,0
19783,610,1732,0
8878,224,548,0
8926,326,1223,0
2784,235,577,0
18639,726,1341,0
9657,100,646,0
29554,314,2601,0
13388,262,518,0
3836,229,436,0
7969,543,785,0
9574,248,713,0
27314,573,2192,0
24844,298,1468,0
13341,619,1984,0
22088,826,1755,0
10125,248,377,0
4271,252,226,0
3757,80,424,0
19660,241,903,0
12277,2615,1556,0
5816,864,1289,0
24543,178,3068,0
11954,464,970,0
7074,608,1153,0
6884,544,663,0
2378,343,492,0
4519,833,1960,0
8450,326,869,0
27645,505,1182,0
13660,475,3736,0
7025,467,1272,0
5854,4682,10274,0
10857,430,1543,0
26454,229,2295,0
9211,731,1385,0
12892,215,1194,0
7058,202,175,0
1211,72,593,0
11763,159,768,0
1450,591,0,0
14487,262,1230,0
9551,131,435,0
8435,241,424,0
7478,103,732,0
6909,157,150,0
15130,223,1143,0
16092,202,693,0
17772,306,1539,0
8950,326,1223,0
16320,710,2386,0
10984,1637,1392,0
1618,42,196,0
17433,460,779,0
27078,350,1479,0
9244,258,695,0
17889,363,2053,0
5238,460,1028,0
6206,1470,1058,0
21732,183,2417,0
13816,226,1499,0
8543,220,809,0
15935,1461,2362,0
1870,262,910,0
11133,89,462,0
38801,202,4330,0
27845,386,1394,0
28058,385,942,0
11287,172,1291,0
25981,584,2597,0
3921,1788,3806,0
20542,531,1566,0
21774,780,3289,0
15873,16033,7803,0
12733,151,941,0
23311,969,4191,0
5974,443,530,0
11295,147,542,0
11319,4477,2820,0
3899,231,436,0
10988,427,5212,0
1740,354,158,0
35622,257,1843,0
16470,640,1515,0
20450,235,3159,0
29644,364,5041,0
5343,228,522,0
12191,717,1805,0
31669,1113,2398,0
1454,593,0,0
5858,872,1298,0
7355,202,1054,0
188,134,112,0
18494,918,1679,0
22837,578,2922,0
4444,367,772,0
2474,414,1056,0
12751,1067,1255,0
7680,713,1441,0
12572,236,4349,0
3493,211,389,0
9602,97,223,0
20512,567,1698,0
9677,154,620,0
2484,255,1124,0
7362,359,401,0
5221,217,423,0
18704,378,1609,0
38619,367,3799,0
19137,619,1487,0
21175,192,1583,0
15073,155,525,0
2981,202,296,0
26579,301,2101,0
12013,979,2167,0
3239,77,133,0
6514,162,251,0
16408,68,1009,0
19859,449,13395,0
7798,1038,1787,0
3621,658,995,0
12384,2617,1551,0
13281,189,1232,0
7176,298,417,0
5505,2356,1264,0
21616,703,2721,0
8226,280,462,0
12270,147,1069,0
7703,264,1012,0
42652,647,3027,0
23400,350,1319,0
5053,374,341,0
15425,723,1011,0
24702,179,3081,0
1456,596,0,0
15602,288,1746,0
7792,1385,855,0
5272,181,439,0
7092,414,1108,0
6295,752,519,0
26534,186,3449,0
6411,499,1750,0
11607,285,647,0
27917,508,1184,0
8517,242,430,0
3657,146,389,0
13957,812,1988,0
13552,563,1504,0
4609,955,1455,0
16538,245,513,0
17882,416,1506,0
1181,3007,905,0
4681,748,4043,0
20900,639,1188,0
1535,402,313,0
7602,297,843,0
8518,327,874,0
82891,254,5485,0
1751,356,160,0
8920,162,534,0
23136,72,1362,0
8601,687,829,0
2914,1072,808,0
11844,849,2111,0
5261,283,2448,0
4485,644,571,0
11781,255,533,0
7714,299,387,0
20073,558,1067,0
13426,809,1484,0
3749,459,624,0
4789,653,2231,0
4991,123,879,0
20019,556,1260,0
27540,402,1256,0
26993,210,1121,0
11632,740,2564,0
3759,140,831,0
17931,2573,1947,0
19680,596,1847,0
2704,1103,948,0
3044,371,1059,0
4212,119,408,0
18769,381,1609,0
3270,168,588,0
7363,116,350,0
20447,357,1297,0
5905,874,1010,0
21807,402,1406,0
15974,478,1903,0
10102,383,972,0
10984,352,881,0
26937,614,3196,0
13622,776,1747,0
14509,1073,1020,0
7562,753,630,0
10850,176,770,0
1973,1221,785,0
10007,187,1143,0
15401,428,1717,0
24795,180,3076,0
10775,1052,551,0
5085,578,1627,0
15436,230,772,0
9431,741,1278,0
12380,58,604,0
15651,264,1197,0
7955,263,1037,0
9033,575,1287,0
17650,3047,3973,0
13306,299,7733,0
19906,186,8188,0
6413,405,422,0
11670,396,377,0
1814,335,1284,0
26632,321,1419,0
10047,127,1153,0
2663,1954,4834,0
22347,212,1096,0
10467,128,595,0
9838,609,808,0
8950,129,667,0
2159,194,266,0
5985,330,589,0
22386,596,1038,0
8998,572,2239,0
13207,214,759,0
14742,1308,1948,0
1880,267,933,0
44184,549,4751,0
4364,4448,1997,0
16547,69,993,0
2493,418,1061,0
2632,523,1320,0
8569,242,434,0
11098,152,472,0
1920,776,989,0
22800,427,1509,0
3099,3392,2510,0
19220,620,818,0
11505,392,999,0
13784,296,1788,0
16046,299,955,0
7503,244,639,0
20829,536,1584,0
28140,510,1184,0
8573,329,875,0
13218,426,2591,0
4099,172,449,0
18660,930,1690,0
18777,2105,3954,0
9052,2993,3088,0
23918,326,1611,0
26794,303,2109,0
23251,592,942,0
9796,221,748,0
1763,357,160,0
2457,719,358,0
35324,268,4265,0
31684,254,2395,0
6292,139,553,0
60106,618,5304,0
5944,876,1020,0
9032,173,619,0
9635,500,1112,0
14892,482,1599,0
31721,186,2163,0
15178,969,1612,0
24911,181,3107,0
5196,181,644,0
10088,345,1333,0
12322,725,1847,0
12101,450,915,0
7804,242,1089,0
26345,586,2630,0
6356,761,527,0
6283,640,510,0
16137,133,1246,0
9597,193,1002,0
8028,148,294,0
25146,313,1473,0
3449,204,623,0
3306,115,393,0
3175,2352,581,0
13328,173,1498,0
14894,289,452,0
13813,197,2536,0
22148,683,2633,0
8984,184,467,0
1348,5054,2406,0
14332,307,779,0
2021,538,654,0
3647,398,430,0
9519,746,1273,0
3768,266,287,0
6443,1294,1451,0
12958,232,1097,0
7315,209,183,0
11889,127,705,0
15116,543,2617,0
3091,847,787,0
9034,744,1055,0
5660,1481,988,0
2505,420,1059,0
13862,450,1697,0
22110,169,1583,0
26493,110,1179,0
18935,387,1621,0
1770,357,160,0
9192,685,2298,0
24977,182,3109,0
25612,869,1380,0
11754,109,929,0
405,46,376,0
11620,646,3476,0
5970,880,1021,0
10582,351,839,0
9043,163,535,0
12009,542,825,0
17758,131,1248,0
14131,822,2042,0
8620,331,877,0
4196,271,2586,0
5026,402,1263,0
44591,454,3111,0
14878,380,668,0
24183,270,1137,0
17777,203,984,0
7141,478,1280,0
2847,238,455,0
12763,279,682,0
44684,577,1347,0
22672,772,5882,0
26915,532,1996,0
27165,739,5708,0
11906,258,533,0
27945,588,2235,0
5274,164,387,0
28342,515,1230,0
8199,185,728,0
9676,252,723,0
25763,136,2211,0
14395,425,1367,0
34086,420,3683,0
32686,235,1095,0
13985,229,1513,0
8925,4950,2615,0
7488,379,410,0
2002,1231,785,0
20419,1108,1463,0
18568,377,1589,0
15904,325,1780,0
20194,234,2781,0
16427,1419,3756,0
83688,260,5506,0
22490,230,1137,0
18780,944,1693,0
16588,238,870,0
11614,395,1002,0
11214,740,778,0
11056,227,761,0
12535,5071,1768,0
30034,131,1103,0
18856,436,4574,0
23353,76,1387,0
5994,882,1014,0
16710,1290,1767,0
9600,750,1282,0
6749,711,1631,0
13233,223,1221,0
3960,1792,439,0
9575,247,1803,0
24821,506,1861,0
2518,424,1061,0
7637,769,641,0
17272,106,922,0
10757,368,1045,0
10666,190,530,0
3332,286,355,0
44603,559,4758,0
4599,656,596,0
21381,126,518,0
7993,408,547,0
8738,183,741,0
13355,803,2119,0
2718,884,0,0
7362,415,597,0
16758,69,1002,0
18895,671,1247,0
1537,1723,577,0
4420,601,423,0
18026,568,2506,0
21214,119,3433,0
26990,327,1428,0
6433,766,534,0
12758,404,758,0
7362,303,435,0
12239,1016,2198,0
39649,208,4369,0
5969,808,1314,0
17959,3071,2892,0
7999,1038,1798,0
7775,727,1438,0
19254,411,1488,0
5324,184,440,0
11555,264,1097,0
12448,100,2321,0
6831,617,442,0
8670,334,880,0
15583,434,1731,0
14688,117,455,0
21900,1062,1508,0
27724,356,1487,0
4771,198,648,0
9778,244,400,0
13613,824,1508,0
17157,239,1722,0
6783,3369,2586,0
15829,267,1198,0
16433,194,5220,0
2647,232,485,0
3333,168,592,0
10096,647,897,0
7672,385,1104,0
19076,389,1638,0
18804,171,842,0
12736,686,4280,0
12703,60,621,0
1258,123,489,0
27772,241,1964,0
14317,359,2294,0
12727,243,4423,0
17784,480,787,0
12437,731,1847,0
5680,526,303,0
36127,460,3632,0
16464,2749,1405,0
1444,370,970,0
21749,301,1404,0
7155,233,1324,0
8526,307,459,0
21629,662,1668,0
10596,318,670,0
11580,700,1553,0
29314,401,1342,0
1959,820,1602,0
11108,494,2129,0
7890,266,770,0
4428,133,282,0
5230,1044,633,0
43489,225,8494,0
8762,1343,925,0
15747,357,798,0
9143,1132,1586,0
17307,275,2545,0
21273,254,2227,0
2379,987,2619,0
4563,856,1957,0
7191,2034,571,0
17486,146,615,0
32534,1120,2464,0
13945,397,2477,0
9558,2145,2009,0
17170,151,1842,0
16244,303,956,0
11989,564,4052,0
15925,297,1783,0
4887,557,1359,0
18874,952,1694,0
15122,343,952,0
12661,532,2264,0
31890,189,2170,0
8088,293,631,0
2098,1294,1281,0
21405,194,1596,0
13965,201,2566,0
4305,125,666,0
16323,338,1177,0
8078,272,1044,0
1357,5089,2430,0
23148,433,1527,0
30631,376,5078,0
12220,133,345,0
5087,405,1081,0
13256,234,959,0
54362,321,3903,0
9781,505,1125,0
59206,306,3698,0
1687,42,205,0
11242,1677,1240,0
7555,380,411,0
15220,976,1909,0
4259,495,284,0
46558,591,7750,0
3979,1801,438,0
9614,271,1911,0
4524,163,833,0
10278,353,1457,0
21745,376,791,0
12209,204,876,0
7531,225,1655,0
10373,935,1149,0
10093,933,1531,0
1021,69,99,0
19411,625,826,0
5168,507,679,0
25406,325,1479,0
14359,830,2056,0
23545,78,1394,0
1715,171,1222,0
19222,392,1639,0
21123,580,1714,0
27239,329,1453,0
15857,1184,3453,0
1956,796,1001,0
14519,352,2824,0
8233,251,612,0
15319,195,877,0
11136,187,777,0
7690,772,646,0
9315,704,2367,0
1658,157,349,0
15803,746,1011,0
45049,563,4785,0
19998,395,4483,0
13431,434,2618,0
2949,177,1564,0
7833,211,1104,0
4793,554,673,0
961,33,81,0
18965,476,3334,0
11174,723,1723,0
13103,216,728,0
5642,146,675,0
9740,1299,1398,0
19841,282,1584,0
11876,111,937,0
7710,300,606,0
7464,299,359,0
21714,230,1144,0
16597,500,1935,0
9212,168,543,0
25191,242,1842,0
8806,2112,3094,0
9002,5019,2644,0
5794,244,360,0
18179,3094,2941,0
27617,378,2896,0
2674,533,1330,0
16749,440,2445,0
2893,242,474,0
3814,171,490,0
5472,2084,842,0
18411,890,1087,0
3635,146,306,0
18861,597,1431,0
9265,151,803,0
16330,303,958,0
2489,207,1105,0
13162,161,965,0
5272,694,975,0
19171,2147,4031,0
15552,730,1295,0
19785,377,2913,0
7225,1648,1704,0
4472,4507,2066,0
17639,274,927,0
17076,70,1008,0
13174,417,901,0
12095,128,643,0
32022,189,2183,0
15476,417,2697,0
12021,874,2161,0
8846,101,722,0
14195,460,1759,0
84533,267,5541,0
9365,383,733,0
2032,1244,789,0
5404,292,2485,0
33385,158,1802,0
31128,388,5003,0
1654,42,204,0
3836,187,2034,0
14644,239,2200,0
5585,230,523,0
15394,559,2647,0
30931,331,21929,0
45444,466,3180,0
14056,485,3931,0
15740,438,1742,0
7847,736,1488,0
8370,195,343,0
8167,280,1048,0
7622,382,414,0
12533,739,1852,0
18982,954,1704,0
12974,731,960,0
30863,419,6303,0
4071,162,329,0
11674,208,1812,0
2684,5560,5007,0
9626,180,438,0
11860,373,1183,0
44890,482,4329,0
10817,133,628,0
9755,257,735,0
11194,187,777,0
16401,493,1931,0
17348,316,1262,0
16467,18775,8352,0
13499,225,788,0
19923,295,855,0
7522,306,437,0
1699,43,206,0
12939,62,633,0
8108,1039,1803,0
14075,205,2577,0
45652,586,1387,0
10280,283,1619,0
12853,245,4476,0
14905,323,1607,0
3857,348,495,0
8879,475,1291,0
16392,307,958,0
23695,78,1399,0
7328,217,841,0
1536,12,76,0
12978,443,964,0
12676,138,390,0
48979,870,6000,0
4305,625,1029,0
12121,110,905,0
6267,213,1714,0
13924,211,894,0
45358,566,4795,0
22881,680,3359,0
22387,690,4461,0
16787,245,1060,0
26143,380,1275,0
7114,181,358,0
9896,511,1150,0
4769,672,607,0
13316,253,355,0
31065,382,5106,0
22569,756,2785,0
7731,780,646,0
25171,254,857,0
84773,268,5551,0
20371,627,1732,0
37714,286,2162,0
23420,438,1534,0
6033,81,252,0
13529,226,1269,0
22470,220,2591,0
12567,158,901,0
47687,815,3551,0
10923,1697,2946,0
7460,587,1089,0
20177,613,1873,0
20241,167,1349,0
14197,790,1530,0
18421,575,2557,0
1580,423,245,0
23234,211,1686,0
5122,130,895,0
9769,789,703,0
10918,1979,1361,0
2404,1003,2648,0
19054,958,1700,0
14184,232,1523,0
16122,302,1822,0
26271,238,540,0
4959,365,1384,0
16501,481,1762,0
12145,504,787,0
6564,427,1998,0
498,57,132,0
2048,1250,793,0
28239,359,1503,0
6750,1306,1484,0
7227,423,1113,0
22337,309,1696,0
6163,468,531,0
20589,521,13514,0
5905,229,1190,0
41732,470,4211,0
4431,498,564,0
7709,123,351,0
16461,308,959,0
30566,137,1123,0
23538,1127,1969,0
14838,692,1309,0
9404,712,2391,0
3481,157,321,0
4028,343,1507,0
9878,200,1026,0
9950,617,830,0
16353,158,1139,0
10563,293,523,0
19584,626,834,0
2514,727,388,0
3115,3409,2549,0
5156,259,494,0
